Circuit Name,Qubit Num,Gate Num,method,lay,cx_ideal,cx_constrained,cx_added,depth_ideal,depth_constrained,seed,layout_time_s,transpile_time_s,size
ising_model_16,16,786,sabre,True,150,156,6,71,134,1050,0.008839,0.028018,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,1050,0.005367,0.024298,786
ising_model_16,16,786,dense,True,150,231,81,71,181,1050,0.004017,0.050829,867
ising_model_16,16,786,trivial,True,150,300,150,71,254,1150,0.003919,0.031151,936
ising_model_16,16,786,sabre,True,150,153,3,71,137,1150,0.009396,0.029080,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,1150,0.005605,0.025234,786
ising_model_16,16,786,dense,True,150,237,87,71,217,1150,0.003838,0.030452,873
ising_model_16,16,786,trivial,True,150,285,135,71,220,1250,0.004066,0.030456,921
ising_model_16,16,786,sabre,True,150,165,15,71,146,1250,0.009479,0.028461,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,1250,0.005126,0.046461,786
ising_model_16,16,786,dense,True,150,219,69,71,179,1250,0.004086,0.029254,855
ising_model_16,16,786,trivial,True,150,303,153,71,262,1350,0.003555,0.030354,939
ising_model_16,16,786,sabre,True,150,153,3,71,130,1350,0.009736,0.028301,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,1350,0.005464,0.026558,786
ising_model_16,16,786,dense,True,150,234,84,71,188,1350,0.004246,0.032298,870
ising_model_16,16,786,trivial,True,150,267,117,71,259,1450,0.004005,0.032468,903
ising_model_16,16,786,sabre,True,150,165,15,71,146,1450,0.009682,0.063618,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,1450,0.005503,0.025616,786
ising_model_16,16,786,dense,True,150,228,78,71,255,1450,0.004350,0.029656,864
ising_model_16,16,786,trivial,True,150,279,129,71,274,1550,0.003439,0.031173,915
ising_model_16,16,786,sabre,True,150,162,12,71,137,1550,0.009573,0.029947,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,1550,0.005377,0.024794,786
ising_model_16,16,786,dense,True,150,240,90,71,253,1550,0.004311,0.030151,876
ising_model_16,16,786,trivial,True,150,288,138,71,277,1650,0.003663,0.030862,924
ising_model_16,16,786,sabre,True,150,171,21,71,166,1650,0.028600,0.028905,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,1650,0.006112,0.024122,786
ising_model_16,16,786,dense,True,150,234,84,71,237,1650,0.004106,0.029284,870
ising_model_16,16,786,trivial,True,150,261,111,71,188,1750,0.003499,0.029342,897
ising_model_16,16,786,sabre,True,150,186,36,71,239,1750,0.008947,0.028648,822
ising_model_16,16,786,vf2,True,150,150,0,71,71,1750,0.005814,0.023973,786
ising_model_16,16,786,dense,True,150,243,93,71,216,1750,0.004073,0.029973,879
ising_model_16,16,786,trivial,True,150,306,156,71,326,1850,0.003652,0.053761,942
ising_model_16,16,786,sabre,True,150,150,0,71,71,1850,0.070796,0.055204,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,1850,0.008846,0.031610,786
ising_model_16,16,786,dense,True,150,240,90,71,238,1850,0.004957,0.032774,876
ising_model_16,16,786,trivial,True,150,273,123,71,202,1950,0.003667,0.032658,909
ising_model_16,16,786,sabre,True,150,150,0,71,71,1950,0.009507,0.028293,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,1950,0.006075,0.027299,786
ising_model_16,16,786,dense,True,150,243,93,71,256,1950,0.004169,0.043274,879
ising_model_16,16,786,trivial,True,150,276,126,71,297,2050,0.004483,0.063238,912
ising_model_16,16,786,sabre,True,150,171,21,71,137,2050,0.012250,0.034823,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,2050,0.006023,0.032276,786
ising_model_16,16,786,dense,True,150,237,87,71,180,2050,0.005191,0.034406,873
ising_model_16,16,786,trivial,True,150,270,120,71,223,2150,0.005153,0.034029,906
ising_model_16,16,786,sabre,True,150,156,6,71,140,2150,0.010356,0.033395,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,2150,0.006586,0.029330,786
ising_model_16,16,786,dense,True,150,255,105,71,224,2150,0.004993,0.115394,891
ising_model_16,16,786,trivial,True,150,270,120,71,266,2250,0.004650,0.144111,906
ising_model_16,16,786,sabre,True,150,156,6,71,138,2250,0.011627,0.034997,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,2250,0.005812,0.025563,786
ising_model_16,16,786,dense,True,150,252,102,71,260,2250,0.004525,0.030248,888
ising_model_16,16,786,trivial,True,150,306,156,71,282,2350,0.003640,0.030442,942
ising_model_16,16,786,sabre,True,150,162,12,71,107,2350,0.009126,0.029128,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,2350,0.005561,0.044470,786
ising_model_16,16,786,dense,True,150,261,111,71,230,2350,0.004532,0.029683,897
ising_model_16,16,786,trivial,True,150,291,141,71,279,2450,0.003431,0.029792,927
ising_model_16,16,786,sabre,True,150,156,6,71,149,2450,0.009238,0.028211,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,2450,0.006186,0.026105,786
ising_model_16,16,786,dense,True,150,234,84,71,222,2450,0.004207,0.029999,870
ising_model_16,16,786,trivial,True,150,255,105,71,237,2550,0.003520,0.029343,891
ising_model_16,16,786,sabre,True,150,174,24,71,144,2550,0.008702,0.048369,810
ising_model_16,16,786,vf2,True,150,150,0,71,71,2550,0.005277,0.024890,786
ising_model_16,16,786,dense,True,150,249,99,71,274,2550,0.003866,0.029141,885
ising_model_16,16,786,trivial,True,150,288,138,71,236,2650,0.003757,0.032080,924
ising_model_16,16,786,sabre,True,150,165,15,71,121,2650,0.008742,0.028711,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,2650,0.005194,0.024399,786
ising_model_16,16,786,dense,True,150,249,99,71,234,2650,0.003806,0.029739,885
ising_model_16,16,786,trivial,True,150,294,144,71,243,2750,0.003725,0.054936,930
ising_model_16,16,786,sabre,True,150,162,12,71,143,2750,0.009617,0.029650,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,2750,0.005562,0.025481,786
ising_model_16,16,786,dense,True,150,231,81,71,174,2750,0.004280,0.036906,867
ising_model_16,16,786,trivial,True,150,300,150,71,258,2850,0.003877,0.030102,936
ising_model_16,16,786,sabre,True,150,171,21,71,119,2850,0.008594,0.029522,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,2850,0.005373,0.025194,786
ising_model_16,16,786,dense,True,150,225,75,71,271,2850,0.005185,0.031295,861
ising_model_16,16,786,trivial,True,150,297,147,71,245,2950,0.004079,0.055456,933
ising_model_16,16,786,sabre,True,150,162,12,71,151,2950,0.009189,0.029343,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,2950,0.005521,0.026313,786
ising_model_16,16,786,dense,True,150,255,105,71,222,2950,0.004197,0.030729,891
ising_model_16,16,786,trivial,True,150,270,120,71,257,3050,0.003849,0.030210,906
ising_model_16,16,786,sabre,True,150,165,15,71,103,3050,0.009494,0.028723,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,3050,0.005178,0.025661,786
ising_model_16,16,786,dense,True,150,267,117,71,301,3050,0.004010,0.050513,903
ising_model_16,16,786,trivial,True,150,288,138,71,205,3150,0.003496,0.030198,924
ising_model_16,16,786,sabre,True,150,165,15,71,126,3150,0.009024,0.029856,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,3150,0.005451,0.025539,786
ising_model_16,16,786,dense,True,150,249,99,71,237,3150,0.004563,0.030482,885
ising_model_16,16,786,trivial,True,150,285,135,71,218,3250,0.003655,0.034277,921
ising_model_16,16,786,sabre,True,150,156,6,71,140,3250,0.012115,0.029272,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,3250,0.005420,0.043964,786
ising_model_16,16,786,dense,True,150,246,96,71,284,3250,0.004599,0.029369,882
ising_model_16,16,786,trivial,True,150,294,144,71,303,3350,0.003462,0.030620,930
ising_model_16,16,786,sabre,True,150,165,15,71,146,3350,0.009304,0.029276,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,3350,0.005561,0.024634,786
ising_model_16,16,786,dense,True,150,234,84,71,169,3350,0.004116,0.030282,870
ising_model_16,16,786,trivial,True,150,303,153,71,321,3450,0.003571,0.030652,939
ising_model_16,16,786,sabre,True,150,150,0,71,71,3450,0.009139,0.047159,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,3450,0.005571,0.024941,786
ising_model_16,16,786,dense,True,150,258,108,71,197,3450,0.003993,0.029394,894
ising_model_16,16,786,trivial,True,150,303,153,71,238,3550,0.003421,0.030303,939
ising_model_16,16,786,sabre,True,150,150,0,71,71,3550,0.008868,0.024298,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,3550,0.005258,0.024770,786
ising_model_16,16,786,dense,True,150,246,96,71,283,3550,0.004199,0.030208,882
ising_model_16,16,786,trivial,True,150,285,135,71,248,3650,0.004056,0.031130,921
ising_model_16,16,786,sabre,True,150,156,6,71,134,3650,0.009164,0.058782,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,3650,0.005535,0.024737,786
ising_model_16,16,786,dense,True,150,267,117,71,223,3650,0.004048,0.029467,903
ising_model_16,16,786,trivial,True,150,291,141,71,280,3750,0.003763,0.030075,927
ising_model_16,16,786,sabre,True,150,165,15,71,146,3750,0.009316,0.031030,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,3750,0.005369,0.025037,786
ising_model_16,16,786,dense,True,150,258,108,71,189,3750,0.003904,0.030038,894
ising_model_16,16,786,trivial,True,150,285,135,71,232,3850,0.003784,0.050777,921
ising_model_16,16,786,sabre,True,150,153,3,71,133,3850,0.008997,0.028232,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,3850,0.005426,0.024673,786
ising_model_16,16,786,dense,True,150,264,114,71,190,3850,0.003917,0.029068,900
ising_model_16,16,786,trivial,True,150,267,117,71,234,3950,0.003895,0.029568,903
ising_model_16,16,786,sabre,True,150,159,9,71,164,3950,0.008994,0.028172,795
ising_model_16,16,786,vf2,True,150,150,0,71,71,3950,0.005618,0.024841,786
ising_model_16,16,786,dense,True,150,228,78,71,197,3950,0.003890,0.029543,864
ising_model_16,16,786,trivial,True,150,279,129,71,237,4050,0.026781,0.032763,915
ising_model_16,16,786,sabre,True,150,168,18,71,155,4050,0.010148,0.029152,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,4050,0.005665,0.033568,786
ising_model_16,16,786,dense,True,150,249,99,71,190,4050,0.004706,0.030734,885
ising_model_16,16,786,trivial,True,150,315,165,71,311,4150,0.003518,0.030248,951
ising_model_16,16,786,sabre,True,150,189,39,71,199,4150,0.009754,0.028975,825
ising_model_16,16,786,vf2,True,150,150,0,71,71,4150,0.005391,0.024542,786
ising_model_16,16,786,dense,True,150,219,69,71,205,4150,0.004127,0.047694,855
ising_model_16,16,786,trivial,True,150,273,123,71,237,4250,0.003433,0.029305,909
ising_model_16,16,786,sabre,True,150,162,12,71,173,4250,0.008750,0.028177,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,4250,0.005730,0.024172,786
ising_model_16,16,786,dense,True,150,267,117,71,316,4250,0.004031,0.029475,903
ising_model_16,16,786,trivial,True,150,294,144,71,223,4350,0.003478,0.029832,930
ising_model_16,16,786,sabre,True,150,171,21,71,153,4350,0.008973,0.028623,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,4350,0.024807,0.024253,786
ising_model_16,16,786,dense,True,150,237,87,71,253,4350,0.004079,0.029192,873
ising_model_16,16,786,trivial,True,150,267,117,71,311,4450,0.003460,0.030860,903
ising_model_16,16,786,sabre,True,150,177,27,71,145,4450,0.008627,0.029115,813
ising_model_16,16,786,vf2,True,150,150,0,71,71,4450,0.005317,0.025069,786
ising_model_16,16,786,dense,True,150,264,114,71,236,4450,0.003955,0.029856,900
ising_model_16,16,786,trivial,True,150,267,117,71,273,4550,0.003575,0.030787,903
ising_model_16,16,786,sabre,True,150,156,6,71,141,4550,0.009106,0.052818,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,4550,0.005641,0.025480,786
ising_model_16,16,786,dense,True,150,231,81,71,234,4550,0.004242,0.038066,867
ising_model_16,16,786,trivial,True,150,282,132,71,208,4650,0.004148,0.029654,918
ising_model_16,16,786,sabre,True,150,153,3,71,137,4650,0.009028,0.028195,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,4650,0.005367,0.024404,786
ising_model_16,16,786,dense,True,150,237,87,71,246,4650,0.004000,0.029386,873
ising_model_16,16,786,trivial,True,150,312,162,71,207,4750,0.003844,0.050670,948
ising_model_16,16,786,sabre,True,150,162,12,71,129,4750,0.008908,0.028391,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,4750,0.005311,0.024359,786
ising_model_16,16,786,dense,True,150,276,126,71,205,4750,0.003866,0.029530,912
ising_model_16,16,786,trivial,True,150,267,117,71,222,4850,0.003809,0.029210,903
ising_model_16,16,786,sabre,True,150,159,9,71,132,4850,0.008703,0.031977,795
ising_model_16,16,786,vf2,True,150,150,0,71,71,4850,0.005731,0.024562,786
ising_model_16,16,786,dense,True,150,240,90,71,269,4850,0.003862,0.029467,876
ising_model_16,16,786,trivial,True,150,255,105,71,262,4950,0.024011,0.029412,891
ising_model_16,16,786,sabre,True,150,159,9,71,116,4950,0.008926,0.027978,795
ising_model_16,16,786,vf2,True,150,150,0,71,71,4950,0.005346,0.024718,786
ising_model_16,16,786,dense,True,150,258,108,71,214,4950,0.004462,0.031153,894
ising_model_16,16,786,trivial,True,150,303,153,71,251,5050,0.003702,0.031349,939
ising_model_16,16,786,sabre,True,150,156,6,71,139,5050,0.009628,0.028924,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,5050,0.005505,0.031454,786
ising_model_16,16,786,dense,True,150,252,102,71,219,5050,0.004324,0.050361,888
ising_model_16,16,786,trivial,True,150,282,132,71,246,5150,0.003537,0.030029,918
ising_model_16,16,786,sabre,True,150,156,6,71,140,5150,0.009005,0.028135,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,5150,0.005731,0.024108,786
ising_model_16,16,786,dense,True,150,243,93,71,288,5150,0.004111,0.029434,879
ising_model_16,16,786,trivial,True,150,294,144,71,270,5250,0.003473,0.029982,930
ising_model_16,16,786,sabre,True,150,150,0,71,71,5250,0.009213,0.024647,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,5250,0.005341,0.043801,786
ising_model_16,16,786,dense,True,150,258,108,71,235,5250,0.003953,0.029659,894
ising_model_16,16,786,trivial,True,150,237,87,71,185,5350,0.003467,0.028763,873
ising_model_16,16,786,sabre,True,150,168,18,71,127,5350,0.009366,0.027866,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,5350,0.005321,0.025226,786
ising_model_16,16,786,dense,True,150,279,129,71,265,5350,0.004502,0.030502,915
ising_model_16,16,786,trivial,True,150,288,138,71,293,5450,0.003683,0.030955,924
ising_model_16,16,786,sabre,True,150,150,0,71,71,5450,0.009204,0.052205,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,5450,0.005808,0.025787,786
ising_model_16,16,786,dense,True,150,231,81,71,193,5450,0.004142,0.030293,867
ising_model_16,16,786,trivial,True,150,279,129,71,245,5550,0.003990,0.034739,915
ising_model_16,16,786,sabre,True,150,165,15,71,123,5550,0.009592,0.028843,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,5550,0.005663,0.024557,786
ising_model_16,16,786,dense,True,150,261,111,71,235,5550,0.003849,0.030115,897
ising_model_16,16,786,trivial,True,150,297,147,71,231,5650,0.003957,0.030217,933
ising_model_16,16,786,sabre,True,150,165,15,71,104,5650,0.031086,0.029200,801
ising_model_16,16,786,vf2,True,150,150,0,71,71,5650,0.005761,0.025188,786
ising_model_16,16,786,dense,True,150,249,99,71,238,5650,0.004424,0.030466,885
ising_model_16,16,786,trivial,True,150,291,141,71,264,5750,0.003583,0.030077,927
ising_model_16,16,786,sabre,True,150,159,9,71,141,5750,0.008974,0.028391,795
ising_model_16,16,786,vf2,True,150,150,0,71,71,5750,0.005347,0.024835,786
ising_model_16,16,786,dense,True,150,243,93,71,243,5750,0.004147,0.030253,879
ising_model_16,16,786,trivial,True,150,279,129,71,218,5850,0.003519,0.050442,915
ising_model_16,16,786,sabre,True,150,162,12,71,125,5850,0.009989,0.029899,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,5850,0.006740,0.026539,786
ising_model_16,16,786,dense,True,150,216,66,71,232,5850,0.004645,0.031791,852
ising_model_16,16,786,trivial,True,150,279,129,71,253,5950,0.003924,0.032539,915
ising_model_16,16,786,sabre,True,150,204,54,71,184,5950,0.010602,0.037727,840
ising_model_16,16,786,vf2,True,150,150,0,71,71,5950,0.006031,0.024657,786
ising_model_16,16,786,dense,True,150,246,96,71,197,5950,0.004249,0.051734,882
ising_model_16,16,786,trivial,True,150,288,138,71,257,6050,0.003473,0.029783,924
ising_model_16,16,786,sabre,True,150,156,6,71,142,6050,0.009232,0.028334,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,6050,0.005652,0.024438,786
ising_model_16,16,786,dense,True,150,252,102,71,194,6050,0.004279,0.029738,888
ising_model_16,16,786,trivial,True,150,279,129,71,260,6150,0.003444,0.030382,915
ising_model_16,16,786,sabre,True,150,156,6,71,138,6150,0.009138,0.029455,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,6150,0.006017,0.024916,786
ising_model_16,16,786,dense,True,150,258,108,71,292,6150,0.024528,0.030995,894
ising_model_16,16,786,trivial,True,150,270,120,71,272,6250,0.003639,0.030930,906
ising_model_16,16,786,sabre,True,150,177,27,71,142,6250,0.009088,0.029454,813
ising_model_16,16,786,vf2,True,150,150,0,71,71,6250,0.005584,0.027394,786
ising_model_16,16,786,dense,True,150,258,108,71,251,6250,0.004124,0.032323,894
ising_model_16,16,786,trivial,True,150,276,126,71,238,6350,0.004053,0.032232,912
ising_model_16,16,786,sabre,True,150,168,18,71,183,6350,0.009176,0.029822,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,6350,0.031491,0.024980,786
ising_model_16,16,786,dense,True,150,252,102,71,192,6350,0.004025,0.029492,888
ising_model_16,16,786,trivial,True,150,264,114,71,241,6450,0.004067,0.030081,900
ising_model_16,16,786,sabre,True,150,174,24,71,133,6450,0.010574,0.049018,810
ising_model_16,16,786,vf2,True,150,150,0,71,71,6450,0.005588,0.025923,786
ising_model_16,16,786,dense,True,150,240,90,71,292,6450,0.004015,0.030030,876
ising_model_16,16,786,trivial,True,150,255,105,71,263,6550,0.003898,0.030159,891
ising_model_16,16,786,sabre,True,150,150,0,71,71,6550,0.009082,0.046791,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,6550,0.006107,0.024955,786
ising_model_16,16,786,dense,True,150,273,123,71,236,6550,0.004437,0.030486,909
ising_model_16,16,786,trivial,True,150,258,108,71,207,6650,0.003758,0.031156,894
ising_model_16,16,786,sabre,True,150,150,0,71,71,6650,0.008841,0.025302,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,6650,0.005192,0.026627,786
ising_model_16,16,786,dense,True,150,258,108,71,273,6650,0.004397,0.032419,894
ising_model_16,16,786,trivial,True,150,264,114,71,225,6750,0.003986,0.032077,900
ising_model_16,16,786,sabre,True,150,180,30,71,183,6750,0.033848,0.039990,816
ising_model_16,16,786,vf2,True,150,150,0,71,71,6750,0.006002,0.025475,786
ising_model_16,16,786,dense,True,150,228,78,71,167,6750,0.004361,0.030613,864
ising_model_16,16,786,trivial,True,150,267,117,71,193,6850,0.003531,0.030379,903
ising_model_16,16,786,sabre,True,150,168,18,71,110,6850,0.009873,0.029479,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,6850,0.005409,0.025400,786
ising_model_16,16,786,dense,True,150,258,108,71,260,6850,0.004413,0.030018,894
ising_model_16,16,786,trivial,True,150,315,165,71,314,6950,0.003464,0.051543,951
ising_model_16,16,786,sabre,True,150,168,18,71,125,6950,0.009166,0.028952,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,6950,0.005804,0.024135,786
ising_model_16,16,786,dense,True,150,255,105,71,219,6950,0.004276,0.029968,891
ising_model_16,16,786,trivial,True,150,291,141,71,251,7050,0.004345,0.030659,927
ising_model_16,16,786,sabre,True,150,153,3,71,142,7050,0.009241,0.028020,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,7050,0.005581,0.025065,786
ising_model_16,16,786,dense,True,150,264,114,71,212,7050,0.004482,0.054687,900
ising_model_16,16,786,trivial,True,150,279,129,71,223,7150,0.003644,0.030694,915
ising_model_16,16,786,sabre,True,150,153,3,71,134,7150,0.009537,0.035590,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,7150,0.005683,0.023948,786
ising_model_16,16,786,dense,True,150,258,108,71,211,7150,0.004078,0.029362,894
ising_model_16,16,786,trivial,True,150,270,120,71,249,7250,0.003438,0.029619,906
ising_model_16,16,786,sabre,True,150,156,6,71,134,7250,0.009020,0.028256,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,7250,0.005636,0.024449,786
ising_model_16,16,786,dense,True,150,249,99,71,254,7250,0.022718,0.029808,885
ising_model_16,16,786,trivial,True,150,258,108,71,213,7350,0.003503,0.029555,894
ising_model_16,16,786,sabre,True,150,171,21,71,165,7350,0.008654,0.028741,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,7350,0.006366,0.025616,786
ising_model_16,16,786,dense,True,150,237,87,71,267,7350,0.004111,0.029939,873
ising_model_16,16,786,trivial,True,150,306,156,71,288,7450,0.003508,0.030383,942
ising_model_16,16,786,sabre,True,150,150,0,71,71,7450,0.008352,0.024767,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,7450,0.005466,0.042859,786
ising_model_16,16,786,dense,True,150,234,84,71,221,7450,0.004148,0.029394,870
ising_model_16,16,786,trivial,True,150,291,141,71,292,7550,0.003509,0.029649,927
ising_model_16,16,786,sabre,True,150,174,24,71,188,7550,0.009373,0.028894,810
ising_model_16,16,786,vf2,True,150,150,0,71,71,7550,0.005598,0.023787,786
ising_model_16,16,786,dense,True,150,276,126,71,294,7550,0.004004,0.029509,912
ising_model_16,16,786,trivial,True,150,279,129,71,276,7650,0.003442,0.029500,915
ising_model_16,16,786,sabre,True,150,171,21,71,187,7650,0.008728,0.047702,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,7650,0.005295,0.025143,786
ising_model_16,16,786,dense,True,150,225,75,71,275,7650,0.004071,0.029907,861
ising_model_16,16,786,trivial,True,150,291,141,71,280,7750,0.003733,0.031131,927
